,abortion,eth,male,age,educ,repvote,region,state
49636,1,White,0.5,70+,No HS,0.506188355,South,FL
49637,1,White,0.5,40-49,HS,0.65670629,South,KY
49638,1,Other,0.5,50-59,HS,0.6428513770000001,South,AR
49639,0,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
49640,0,White,-0.5,60-69,HS,0.35983750299999995,South,MD
49641,0,White,-0.5,18-29,HS,0.487062906,West,NV
49642,1,White,-0.5,50-59,HS,0.41213068799999997,West,WA
49643,0,Black,0.5,50-59,HS,0.338717892,West,CA
49644,0,White,-0.5,40-49,HS,0.35348721299999997,Northeast,MA
49645,1,White,0.5,18-29,HS,0.693047372,South,OK
49646,1,White,-0.5,60-69,HS,0.547132256,South,TX
49647,1,White,-0.5,70+,HS,0.623836582,West,UT
49648,1,White,0.5,70+,HS,0.59818561,North Central,MO
49649,0,White,-0.5,70+,HS,0.506188355,South,FL
49650,0,White,-0.5,30-39,HS,0.519037458,South,NC
49651,0,White,-0.5,60-69,HS,0.473166666,West,CO
49652,1,White,0.5,50-59,No HS,0.5266117260000001,South,GA
49653,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
49654,0,White,-0.5,70+,HS,0.5037553579999999,Northeast,PA
49655,1,White,-0.5,50-59,HS,0.41213068799999997,West,WA
49656,1,White,-0.5,60-69,HS,0.471736237,South,VA
49657,1,White,0.5,40-49,HS,0.41213068799999997,West,WA
49658,0,White,-0.5,40-49,HS,0.583856547,West,AK
49659,0,White,-0.5,60-69,HS,0.519037458,South,NC
49660,0,White,-0.5,50-59,No HS,0.438441611,West,OR
49661,1,White,-0.5,50-59,HS,0.473166666,West,CO
49662,0,Black,0.5,30-39,HS,0.409799486,North Central,IL
49663,1,White,0.5,50-59,HS,0.41213068799999997,West,WA
49664,0,White,-0.5,30-39,HS,0.338717892,West,CA
49665,0,White,-0.5,60-69,HS,0.683101767,West,ID
49666,0,White,-0.5,50-59,HS,0.721610523,South,WV
49667,1,Black,-0.5,50-59,No HS,0.547132256,South,TX
49668,0,Other,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
49669,0,White,-0.5,50-59,HS,0.338717892,West,CA
49670,1,White,-0.5,50-59,HS,0.542676846,North Central,OH
49671,0,White,-0.5,60-69,HS,0.473166666,West,CO
49672,1,White,0.5,60-69,HS,0.50407989,North Central,WI
49673,1,White,-0.5,40-49,No HS,0.6017167720000001,South,LA
49674,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
49675,0,White,-0.5,70+,HS,0.547132256,South,TX
49676,1,White,-0.5,60-69,HS,0.721610523,South,WV
49677,1,White,-0.5,50-59,HS,0.547132256,South,TX
49678,0,White,-0.5,70+,HS,0.50407989,North Central,WI
49679,0,Black,0.5,60-69,HS,0.506188355,South,FL
49680,0,White,0.5,30-39,HS,0.6017167720000001,South,LA
49681,0,White,-0.5,70+,HS,0.382275815,Northeast,NY
49682,1,White,0.5,50-59,HS,0.542676846,North Central,OH
49683,0,White,-0.5,60-69,HS,0.623836582,West,UT
49684,1,White,0.5,60-69,HS,0.42715809899999996,Northeast,NJ
49685,0,Black,-0.5,70+,HS,0.5037553579999999,Northeast,PA
49686,0,Other,0.5,50-59,HS,0.473166666,West,CO
49687,0,White,0.5,60-69,HS,0.35983750299999995,South,MD
49688,1,White,0.5,60-69,HS,0.5266117260000001,South,GA
49689,1,White,-0.5,70+,No HS,0.693047372,South,OK
49690,1,White,-0.5,70+,HS,0.473166666,West,CO
49691,0,White,-0.5,60-69,HS,0.63624343,South,TN
49692,1,White,-0.5,70+,No HS,0.50407989,North Central,WI
49693,1,White,-0.5,50-59,HS,0.6354767410000001,North Central,NE
49694,0,White,-0.5,50-59,HS,0.35983750299999995,South,MD
49695,1,White,-0.5,50-59,HS,0.471736237,South,VA
49696,0,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
49697,1,White,-0.5,30-39,HS,0.506188355,South,FL
49698,0,White,0.5,30-39,HS,0.721610523,South,WV
49699,0,White,-0.5,40-49,No HS,0.438441611,West,OR
49700,1,White,-0.5,50-59,HS,0.338717892,West,CA
49701,1,White,0.5,50-59,HS,0.501176682,North Central,MI
49702,0,White,-0.5,60-69,No HS,0.338717892,West,CA
49703,0,White,-0.5,60-69,HS,0.506188355,South,FL
49704,0,White,-0.5,30-39,HS,0.416892959,Northeast,RI
49705,1,White,-0.5,40-49,HS,0.35348721299999997,Northeast,MA
49706,1,White,-0.5,40-49,No HS,0.601173095,North Central,IN
49707,1,White,0.5,60-69,No HS,0.41213068799999997,West,WA
49708,0,White,0.5,70+,HS,0.506188355,South,FL
49709,0,White,-0.5,50-59,HS,0.601173095,North Central,IN
49710,1,White,-0.5,60-69,HS,0.542676846,North Central,OH
49711,1,White,0.5,40-49,HS,0.547132256,South,TX
49712,1,White,-0.5,30-39,HS,0.63624343,South,TN
49713,1,White,-0.5,50-59,HS,0.501176682,North Central,MI
49714,0,Other,-0.5,70+,HS,0.5266117260000001,South,GA
49715,1,White,-0.5,30-39,HS,0.518900234,West,AZ
49716,1,White,-0.5,50-59,HS,0.547132256,South,TX
49717,0,White,-0.5,50-59,HS,0.5266117260000001,South,GA
49718,1,White,-0.5,40-49,HS,0.59818561,North Central,MO
49719,1,White,-0.5,70+,HS,0.6017167720000001,South,LA
49720,1,White,0.5,70+,HS,0.542676846,North Central,OH
49721,1,White,-0.5,60-69,HS,0.6111147029999999,North Central,KS
49722,1,White,-0.5,70+,No HS,0.63624343,South,TN
49723,1,White,-0.5,60-69,HS,0.50407989,North Central,WI
49724,0,White,-0.5,50-59,HS,0.506188355,South,FL
49725,1,Other,0.5,18-29,HS,0.473166666,West,CO
49726,0,White,-0.5,30-39,No HS,0.518900234,West,AZ
49727,0,White,-0.5,18-29,HS,0.35983750299999995,South,MD
49728,0,White,-0.5,60-69,HS,0.547132256,South,TX
49729,1,White,0.5,50-59,HS,0.42715809899999996,Northeast,NJ
49730,1,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
49731,1,White,-0.5,70+,No HS,0.601173095,North Central,IN
49732,0,Other,-0.5,60-69,HS,0.506188355,South,FL
49733,1,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
49734,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
49735,0,White,0.5,70+,HS,0.41213068799999997,West,WA
49736,0,White,-0.5,50-59,HS,0.416892959,Northeast,RI
49737,0,White,-0.5,60-69,HS,0.683101767,West,ID
49738,0,White,0.5,50-59,HS,0.693047372,South,OK
49739,1,White,-0.5,40-49,HS,0.643741436,South,AL
49740,1,White,0.5,50-59,HS,0.338717892,West,CA
49741,0,White,-0.5,60-69,HS,0.542676846,North Central,OH
49742,0,White,0.5,50-59,HS,0.519037458,South,NC
49743,1,White,-0.5,60-69,HS,0.506188355,South,FL
49744,1,White,-0.5,70+,HS,0.338717892,West,CA
49745,1,White,-0.5,40-49,HS,0.547132256,South,TX
49746,1,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
49747,1,White,0.5,50-59,Some college,0.547132256,South,TX
49748,0,White,-0.5,40-49,HS,0.643741436,South,AL
49749,1,White,0.5,50-59,HS,0.63624343,South,TN
49750,1,White,0.5,70+,HS,0.518900234,West,AZ
49751,1,White,-0.5,18-29,No HS,0.590898473,South,MS
49752,1,White,-0.5,50-59,HS,0.416892959,Northeast,RI
49753,1,White,0.5,40-49,HS,0.382275815,Northeast,NY
49754,0,White,0.5,40-49,HS,0.501176682,North Central,MI
49755,1,White,0.5,70+,HS,0.6017167720000001,South,LA
49756,1,White,-0.5,60-69,HS,0.601173095,North Central,IN
49757,1,White,-0.5,70+,HS,0.35983750299999995,South,MD
49758,0,White,-0.5,50-59,HS,0.382275815,Northeast,NY
49759,0,White,0.5,60-69,No HS,0.409799486,North Central,IL
49760,0,White,0.5,60-69,No HS,0.382275815,Northeast,NY
49761,0,White,-0.5,70+,HS,0.63624343,South,TN
49762,1,White,0.5,50-59,HS,0.50407989,North Central,WI
49763,0,White,-0.5,60-69,HS,0.409799486,North Central,IL
49764,1,White,-0.5,50-59,HS,0.35983750299999995,South,MD
49765,1,White,0.5,70+,No HS,0.5037553579999999,Northeast,PA
49766,1,White,-0.5,50-59,HS,0.338717892,West,CA
49767,1,White,0.5,60-69,HS,0.473166666,West,CO
49768,0,White,0.5,60-69,HS,0.542676846,North Central,OH
49769,1,Black,0.5,50-59,HS,0.382275815,Northeast,NY
49770,1,White,0.5,18-29,Some college,0.623836582,West,UT
49771,0,Other,0.5,18-29,Post-grad,0.338717892,West,CA
49772,0,White,-0.5,40-49,Some college,0.6111147029999999,North Central,KS
49773,0,Black,0.5,18-29,Some college,0.574602564,South,SC
49774,0,Other,-0.5,30-39,Post-grad,0.338717892,West,CA
49775,1,White,0.5,18-29,Some college,0.643741436,South,AL
49776,0,Hispanic,-0.5,30-39,4-Year College,0.338717892,West,CA
49777,1,White,-0.5,50-59,HS,0.542676846,North Central,OH
49778,0,Hispanic,-0.5,18-29,HS,0.473166666,West,CO
49779,0,White,0.5,18-29,HS,0.5037553579999999,Northeast,PA
49780,0,White,-0.5,18-29,HS,0.338717892,West,CA
49781,0,White,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
49782,0,White,0.5,40-49,HS,0.338717892,West,CA
49783,0,White,0.5,18-29,HS,0.693047372,South,OK
49784,0,White,0.5,18-29,Some college,0.5037553579999999,Northeast,PA
49785,0,Black,-0.5,50-59,Some college,0.547132256,South,TX
49786,0,Other,-0.5,18-29,HS,0.542676846,North Central,OH
49787,0,Black,0.5,60-69,Some college,0.338717892,West,CA
49788,0,White,0.5,30-39,Some college,0.5266117260000001,South,GA
49789,0,Hispanic,-0.5,18-29,HS,0.338717892,West,CA
49790,1,Other,0.5,18-29,HS,0.338717892,West,CA
49791,1,White,-0.5,18-29,4-Year College,0.338717892,West,CA
49792,0,White,0.5,30-39,Some college,0.611096643,West,MT
49793,0,Hispanic,-0.5,50-59,4-Year College,0.453492051,West,NM
49794,1,Hispanic,-0.5,40-49,4-Year College,0.453492051,West,NM
49795,0,Other,-0.5,40-49,No HS,0.438441611,West,OR
49796,1,Black,-0.5,30-39,Some college,0.409799486,North Central,IL
49797,0,White,0.5,18-29,Some college,0.473166666,West,CO
49798,0,Black,-0.5,18-29,HS,0.5266117260000001,South,GA
49799,1,Hispanic,-0.5,18-29,No HS,0.547132256,South,TX
49800,0,White,-0.5,18-29,HS,0.338717892,West,CA
49801,0,White,0.5,18-29,Some college,0.338717892,West,CA
49802,0,Other,-0.5,18-29,HS,0.41213068799999997,West,WA
49803,0,Hispanic,-0.5,30-39,Some college,0.338717892,West,CA
49804,0,Other,0.5,18-29,HS,0.338717892,West,CA
49805,0,Other,-0.5,18-29,4-Year College,0.338717892,West,CA
49806,0,Other,0.5,18-29,Some college,0.338717892,West,CA
49807,0,White,0.5,30-39,No HS,0.583856547,West,AK
49808,1,White,0.5,30-39,Some college,0.487062906,West,NV
49809,0,White,-0.5,50-59,HS,0.487062906,West,NV
49810,1,White,-0.5,18-29,HS,0.501176682,North Central,MI
49811,0,Hispanic,-0.5,30-39,Some college,0.623836582,West,UT
49812,0,White,0.5,30-39,Some college,0.438441611,West,OR
49813,0,Other,0.5,18-29,Some college,0.338717892,West,CA
49814,0,White,0.5,18-29,HS,0.623836582,West,UT
49815,0,White,0.5,40-49,HS,0.42715809899999996,Northeast,NJ
49816,1,White,0.5,18-29,4-Year College,0.698092429,North Central,ND
49817,0,Black,0.5,18-29,4-Year College,0.5266117260000001,South,GA
49818,0,Black,-0.5,18-29,Some college,0.518900234,West,AZ
49819,1,Black,-0.5,18-29,Some college,0.643741436,South,AL
49820,1,Other,-0.5,18-29,HS,0.487062906,West,NV
49821,1,White,0.5,30-39,HS,0.471736237,South,VA
49822,1,White,-0.5,60-69,HS,0.6017167720000001,South,LA
49823,1,Black,-0.5,18-29,HS,0.409799486,North Central,IL
49824,1,Hispanic,-0.5,18-29,4-Year College,0.547132256,South,TX
49825,0,White,-0.5,18-29,Post-grad,0.5037553579999999,Northeast,PA
49826,0,Black,-0.5,30-39,4-Year College,0.409799486,North Central,IL
49827,0,Black,0.5,40-49,HS,0.382275815,Northeast,NY
49828,0,White,-0.5,60-69,HS,0.6111147029999999,North Central,KS
49829,0,White,-0.5,18-29,4-Year College,0.338717892,West,CA
49830,1,White,-0.5,50-59,HS,0.338717892,West,CA
49831,0,Black,0.5,30-39,Some college,0.338717892,West,CA
49832,1,White,-0.5,70+,HS,0.41213068799999997,West,WA
49833,1,White,0.5,18-29,Some college,0.6017167720000001,South,LA
49834,1,White,0.5,18-29,Some college,0.574602564,South,SC
49835,1,Other,-0.5,30-39,HS,0.547132256,South,TX
49836,0,Black,-0.5,18-29,Some college,0.547132256,South,TX
49837,1,Hispanic,0.5,30-39,4-Year College,0.547132256,South,TX
49838,1,Hispanic,-0.5,30-39,HS,0.547132256,South,TX
49839,1,Black,-0.5,30-39,Some college,0.693047372,South,OK
49840,0,Hispanic,0.5,18-29,Some college,0.338717892,West,CA
49841,1,White,0.5,30-39,HS,0.506188355,South,FL
49842,0,Black,0.5,30-39,Some college,0.338717892,West,CA
49843,0,White,0.5,18-29,Some college,0.471736237,South,VA
49844,0,White,0.5,40-49,Some college,0.542676846,North Central,OH
49845,0,White,0.5,60-69,HS,0.518900234,West,AZ
49846,0,White,0.5,18-29,Some college,0.63624343,South,TN
49847,0,Black,-0.5,40-49,Some college,0.63624343,South,TN
49848,0,Black,-0.5,30-39,Some college,0.506188355,South,FL
49849,0,White,0.5,70+,HS,0.518900234,West,AZ
49850,0,White,0.5,18-29,Some college,0.506188355,South,FL
49851,1,White,-0.5,50-59,HS,0.506188355,South,FL
49852,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
49853,1,White,0.5,30-39,Some college,0.693047372,South,OK
49854,0,Black,-0.5,40-49,Some college,0.382275815,Northeast,NY
49855,0,White,0.5,50-59,HS,0.519037458,South,NC
49856,1,White,0.5,50-59,HS,0.547132256,South,TX
49857,0,White,-0.5,30-39,Some college,0.542676846,North Central,OH
49858,1,White,0.5,50-59,HS,0.5037553579999999,Northeast,PA
49859,1,White,-0.5,60-69,HS,0.382275815,Northeast,NY
49860,0,Black,-0.5,30-39,4-Year College,0.542676846,North Central,OH
49861,0,White,0.5,18-29,HS,0.428584525,Northeast,CT
49862,0,Black,-0.5,18-29,HS,0.501176682,North Central,MI
49863,0,Black,-0.5,40-49,HS,0.519037458,South,NC
49864,1,White,0.5,60-69,HS,0.428584525,Northeast,CT
49865,1,White,0.5,40-49,Some college,0.35983750299999995,South,MD
49866,1,White,0.5,18-29,Some college,0.498029716,Northeast,NH
49867,0,White,0.5,40-49,Some college,0.35983750299999995,South,MD
49868,0,Hispanic,0.5,40-49,4-Year College,0.506188355,South,FL
49869,1,White,0.5,30-39,Some college,0.382275815,Northeast,NY
49870,1,Black,-0.5,30-39,Some college,0.42715809899999996,Northeast,NJ
49871,0,Hispanic,0.5,18-29,4-Year College,0.382275815,Northeast,NY
49872,0,Black,0.5,40-49,4-Year College,0.382275815,Northeast,NY
49873,1,White,0.5,30-39,Some college,0.428584525,Northeast,CT
49874,0,White,0.5,18-29,HS,0.35983750299999995,South,MD
49875,0,Black,0.5,18-29,Some college,0.542676846,North Central,OH
49876,1,White,-0.5,50-59,HS,0.542676846,North Central,OH
49877,0,White,-0.5,70+,HS,0.5037553579999999,Northeast,PA
49878,1,White,0.5,18-29,Some college,0.42715809899999996,Northeast,NJ
49879,0,White,0.5,50-59,HS,0.5037553579999999,Northeast,PA
49880,0,Black,-0.5,30-39,4-Year College,0.35983750299999995,South,MD
49881,1,White,0.5,60-69,HS,0.42715809899999996,Northeast,NJ
49882,0,White,-0.5,30-39,Post-grad,0.382275815,Northeast,NY
49883,0,White,0.5,60-69,HS,0.473166666,West,CO
49884,0,Hispanic,0.5,30-39,No HS,0.506188355,South,FL
49885,0,White,0.5,50-59,HS,0.574602564,South,SC
49886,0,White,0.5,18-29,Some college,0.501176682,North Central,MI
49887,0,Black,-0.5,40-49,HS,0.506188355,South,FL
49888,0,White,-0.5,40-49,No HS,0.693047372,South,OK
49889,0,White,0.5,70+,HS,0.506188355,South,FL
49890,0,Hispanic,-0.5,40-49,HS,0.547132256,South,TX
49891,1,White,0.5,50-59,HS,0.5266117260000001,South,GA
49892,0,Black,-0.5,18-29,HS,0.519037458,South,NC
49893,1,White,0.5,30-39,Some college,0.428584525,Northeast,CT
49894,0,White,-0.5,18-29,4-Year College,0.42715809899999996,Northeast,NJ
49895,0,Black,-0.5,70+,4-Year College,0.6428513770000001,South,AR
49896,0,White,-0.5,50-59,HS,0.409799486,North Central,IL
49897,0,White,-0.5,18-29,Some college,0.643741436,South,AL
49898,1,White,0.5,18-29,HS,0.519037458,South,NC
49899,0,White,0.5,30-39,Some college,0.484032089,Northeast,ME
49900,0,White,-0.5,40-49,4-Year College,0.506188355,South,FL
49901,0,White,-0.5,18-29,4-Year College,0.518900234,West,AZ
49902,0,White,0.5,30-39,Some college,0.5037553579999999,Northeast,PA
49903,1,White,-0.5,18-29,4-Year College,0.6428513770000001,South,AR
49904,1,Other,-0.5,50-59,HS,0.63624343,South,TN
49905,1,Other,-0.5,18-29,HS,0.542676846,North Central,OH
49906,1,Black,0.5,40-49,4-Year College,0.6017167720000001,South,LA
49907,0,Hispanic,0.5,40-49,HS,0.506188355,South,FL
49908,1,White,-0.5,18-29,4-Year College,0.6017167720000001,South,LA
49909,0,White,-0.5,70+,HS,0.643741436,South,AL
49910,0,White,0.5,30-39,Some college,0.473166666,West,CO
49911,0,White,0.5,18-29,HS,0.35348721299999997,Northeast,MA
49912,1,White,-0.5,18-29,4-Year College,0.623836582,West,UT
49913,1,White,-0.5,60-69,HS,0.428584525,Northeast,CT
49914,0,Black,-0.5,30-39,4-Year College,0.6111147029999999,North Central,KS
49915,0,Black,0.5,30-39,Some college,0.5266117260000001,South,GA
49916,0,White,-0.5,40-49,HS,0.42715809899999996,Northeast,NJ
49917,1,White,-0.5,50-59,HS,0.643741436,South,AL
49918,1,Hispanic,0.5,30-39,HS,0.501176682,North Central,MI
49919,1,White,0.5,60-69,HS,0.473166666,West,CO
49920,1,Black,0.5,40-49,HS,0.643741436,South,AL
49921,0,White,0.5,30-39,Some college,0.438441611,West,OR
49922,0,White,0.5,18-29,HS,0.601173095,North Central,IN
49923,0,White,0.5,70+,HS,0.35983750299999995,South,MD
49924,1,White,-0.5,70+,HS,0.506188355,South,FL
49925,0,White,-0.5,18-29,HS,0.547132256,South,TX
49926,1,White,0.5,30-39,HS,0.6017167720000001,South,LA
49927,0,Black,0.5,30-39,Post-grad,0.471736237,South,VA
49928,0,White,0.5,18-29,HS,0.382275815,Northeast,NY
49929,0,White,0.5,70+,HS,0.409799486,North Central,IL
49930,0,Black,-0.5,50-59,4-Year College,0.574602564,South,SC
49931,1,Black,0.5,30-39,HS,0.6017167720000001,South,LA
49932,1,Other,-0.5,18-29,Some college,0.501176682,North Central,MI
49933,1,White,-0.5,70+,HS,0.471736237,South,VA
49934,1,Other,0.5,30-39,Some college,0.683101767,West,ID
49935,0,Black,-0.5,50-59,Some college,0.338717892,West,CA
49936,0,White,-0.5,70+,HS,0.409799486,North Central,IL
49937,1,White,0.5,30-39,4-Year College,0.409799486,North Central,IL
49938,1,White,0.5,30-39,HS,0.338717892,West,CA
49939,1,White,0.5,18-29,Some college,0.471736237,South,VA
49940,1,White,0.5,18-29,HS,0.65670629,South,KY
49941,0,White,0.5,18-29,Some college,0.59818561,North Central,MO
49942,0,White,0.5,18-29,HS,0.5037553579999999,Northeast,PA
49943,0,Black,-0.5,18-29,Some college,0.542676846,North Central,OH
49944,1,White,-0.5,70+,HS,0.42715809899999996,Northeast,NJ
49945,1,Hispanic,0.5,40-49,4-Year College,0.42715809899999996,Northeast,NJ
49946,0,White,-0.5,18-29,Some college,0.338717892,West,CA
49947,0,White,0.5,30-39,HS,0.473166666,West,CO
49948,0,White,0.5,40-49,No HS,0.542676846,North Central,OH
49949,0,White,0.5,60-69,HS,0.473166666,West,CO
49950,0,Hispanic,-0.5,40-49,Some college,0.59818561,North Central,MO
49951,1,White,-0.5,18-29,Some college,0.506188355,South,FL
49952,1,White,0.5,30-39,Some college,0.409799486,North Central,IL
49953,0,White,0.5,18-29,4-Year College,0.643741436,South,AL
49954,1,White,-0.5,70+,HS,0.542676846,North Central,OH
49955,1,Hispanic,0.5,40-49,Some college,0.506188355,South,FL
49956,0,White,-0.5,70+,HS,0.547132256,South,TX
49957,1,Hispanic,0.5,30-39,Some college,0.409799486,North Central,IL
49958,0,White,0.5,40-49,Some college,0.542676846,North Central,OH
49959,0,White,0.5,18-29,Some college,0.5037553579999999,Northeast,PA
49960,1,Black,-0.5,40-49,HS,0.338717892,West,CA
49961,1,White,0.5,40-49,HS,0.409799486,North Central,IL
49962,0,White,-0.5,70+,HS,0.501176682,North Central,MI
49963,1,White,-0.5,70+,HS,0.547132256,South,TX
49964,1,Hispanic,0.5,50-59,Some college,0.506188355,South,FL
49965,0,Black,0.5,30-39,Some college,0.5037553579999999,Northeast,PA
49966,0,White,0.5,18-29,Some college,0.42715809899999996,Northeast,NJ
49967,1,White,0.5,18-29,HS,0.506188355,South,FL
49968,1,White,0.5,18-29,Some college,0.501176682,North Central,MI
49969,0,White,0.5,30-39,HS,0.547132256,South,TX
49970,0,Hispanic,-0.5,40-49,Some college,0.338717892,West,CA
49971,1,White,0.5,18-29,Some college,0.683101767,West,ID
49972,0,Hispanic,-0.5,18-29,HS,0.382275815,Northeast,NY
49973,0,Hispanic,-0.5,18-29,Some college,0.471736237,South,VA
49974,0,Black,-0.5,30-39,HS,0.547132256,South,TX
49975,1,Black,-0.5,50-59,HS,0.338717892,West,CA
49976,0,White,-0.5,18-29,Some college,0.498029716,Northeast,NH
49977,0,Black,-0.5,50-59,4-Year College,0.35983750299999995,South,MD
49978,1,White,0.5,18-29,Some college,0.59818561,North Central,MO
49979,0,White,-0.5,18-29,HS,0.491681431,North Central,MN
49980,0,White,0.5,70+,HS,0.542676846,North Central,OH
49981,1,Black,-0.5,40-49,Some college,0.501176682,North Central,MI
49982,0,White,0.5,18-29,Some college,0.50407989,North Central,WI
49983,1,Hispanic,0.5,18-29,HS,0.473166666,West,CO
49984,0,Black,-0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
49985,0,White,-0.5,40-49,HS,0.5037553579999999,Northeast,PA
49986,1,White,-0.5,30-39,HS,0.473166666,West,CO
49987,0,White,0.5,60-69,HS,0.519037458,South,NC
49988,1,Black,-0.5,30-39,4-Year College,0.506188355,South,FL
49989,1,Black,-0.5,18-29,HS,0.5266117260000001,South,GA
49990,1,White,0.5,18-29,Some college,0.5266117260000001,South,GA
49991,0,White,0.5,18-29,HS,0.501176682,North Central,MI
49992,1,White,0.5,30-39,HS,0.643741436,South,AL
49993,1,Hispanic,0.5,18-29,Some college,0.338717892,West,CA
49994,0,Hispanic,0.5,18-29,Some college,0.382275815,Northeast,NY
49995,0,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
49996,0,Hispanic,-0.5,18-29,Some college,0.409799486,North Central,IL
49997,1,White,0.5,30-39,Some college,0.5266117260000001,South,GA
49998,0,Other,0.5,18-29,4-Year College,0.542676846,North Central,OH
49999,0,Other,-0.5,18-29,Some college,0.506188355,South,FL
50000,1,White,-0.5,40-49,HS,0.41213068799999997,West,WA
50001,0,White,0.5,18-29,Some college,0.59818561,North Central,MO
50002,0,White,-0.5,18-29,Some college,0.338717892,West,CA
50003,1,White,-0.5,18-29,Some college,0.542676846,North Central,OH
50004,0,White,-0.5,30-39,HS,0.698092429,North Central,ND
50005,1,White,0.5,18-29,Some college,0.409799486,North Central,IL
50006,0,Hispanic,-0.5,18-29,Some college,0.547132256,South,TX
50007,0,Black,-0.5,40-49,4-Year College,0.5266117260000001,South,GA
50008,1,White,0.5,18-29,Some college,0.601173095,North Central,IN
50009,1,Other,0.5,40-49,HS,0.338717892,West,CA
50010,1,Black,-0.5,30-39,Some college,0.5266117260000001,South,GA
50011,1,Black,-0.5,40-49,Some college,0.643741436,South,AL
50012,1,White,0.5,18-29,Some college,0.438441611,West,OR
50013,0,White,0.5,50-59,HS,0.6017167720000001,South,LA
50014,1,White,0.5,50-59,HS,0.63624343,South,TN
50015,0,Black,0.5,18-29,Some college,0.35983750299999995,South,MD
50016,1,White,0.5,18-29,4-Year College,0.506188355,South,FL
50017,1,Hispanic,-0.5,18-29,4-Year College,0.338717892,West,CA
50018,0,Black,0.5,18-29,Some college,0.547132256,South,TX
50019,0,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
50020,0,White,-0.5,18-29,No HS,0.6428513770000001,South,AR
50021,1,Black,0.5,18-29,Some college,0.35983750299999995,South,MD
50022,1,White,-0.5,18-29,4-Year College,0.59818561,North Central,MO
50023,0,Hispanic,0.5,40-49,HS,0.547132256,South,TX
50024,0,Black,0.5,18-29,Some college,0.59818561,North Central,MO
50025,1,Black,0.5,18-29,Some college,0.5266117260000001,South,GA
50026,0,White,0.5,30-39,Some college,0.41213068799999997,West,WA
50027,1,Black,-0.5,30-39,4-Year College,0.409799486,North Central,IL
50028,1,White,0.5,70+,HS,0.409799486,North Central,IL
50029,1,White,0.5,18-29,Some college,0.518900234,West,AZ
50030,0,Other,0.5,30-39,Some college,0.574602564,South,SC
50031,0,White,0.5,18-29,HS,0.519037458,South,NC
50032,0,Hispanic,-0.5,50-59,Some college,0.518900234,West,AZ
50033,0,White,-0.5,18-29,Post-grad,0.50407989,North Central,WI
50034,0,Black,0.5,18-29,No HS,0.35348721299999997,Northeast,MA
50035,0,White,-0.5,18-29,HS,0.338717892,West,CA
50036,0,White,-0.5,40-49,HS,0.409799486,North Central,IL
50037,1,Other,-0.5,18-29,Some college,0.338717892,West,CA
50038,0,Hispanic,-0.5,50-59,4-Year College,0.506188355,South,FL
50039,1,White,0.5,18-29,Some college,0.693047372,South,OK
50040,1,White,-0.5,40-49,HS,0.623836582,West,UT
50041,0,Black,-0.5,30-39,4-Year College,0.338717892,West,CA
50042,0,White,-0.5,18-29,Some college,0.473166666,West,CO
50043,0,Hispanic,-0.5,40-49,4-Year College,0.506188355,South,FL
50044,0,White,-0.5,18-29,4-Year College,0.518900234,West,AZ
50045,0,White,-0.5,18-29,Some college,0.59818561,North Central,MO
50046,0,White,-0.5,18-29,Some college,0.542676846,North Central,OH
50047,1,White,0.5,50-59,HS,0.409799486,North Central,IL
50048,0,White,0.5,18-29,HS,0.611096643,West,MT
50049,0,White,0.5,30-39,HS,0.501176682,North Central,MI
50050,0,White,0.5,18-29,Some college,0.338717892,West,CA
50051,0,Other,0.5,18-29,Some college,0.5037553579999999,Northeast,PA
50052,1,White,-0.5,18-29,Some college,0.491681431,North Central,MN
50053,0,Black,-0.5,18-29,4-Year College,0.35983750299999995,South,MD
50054,1,White,-0.5,60-69,HS,0.506188355,South,FL
50055,0,Black,-0.5,18-29,Some college,0.65670629,South,KY
50056,0,Black,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
50057,0,Other,-0.5,18-29,4-Year College,0.338717892,West,CA
50058,1,White,0.5,30-39,Some college,0.547132256,South,TX
50059,1,Black,0.5,18-29,Some college,0.5266117260000001,South,GA
50060,1,Hispanic,-0.5,40-49,Some college,0.471736237,South,VA
50061,0,White,-0.5,60-69,HS,0.473166666,West,CO
50062,1,Hispanic,-0.5,40-49,Some college,0.5266117260000001,South,GA
50063,0,White,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
50064,1,White,-0.5,40-49,HS,0.659718581,North Central,SD
50065,0,Black,0.5,18-29,Some college,0.382275815,Northeast,NY
