,abortion,eth,male,age,educ,repvote,region,state
3698,0,White,-0.5,50-59,4-Year College,0.487062906,West,NV
3699,0,White,0.5,60-69,HS,0.382275815,Northeast,NY
3700,1,White,0.5,50-59,Post-grad,0.473166666,West,CO
3701,0,White,0.5,18-29,HS,0.42715809899999996,Northeast,NJ
3702,1,White,-0.5,40-49,Post-grad,0.601173095,North Central,IN
3703,0,Black,0.5,60-69,Some college,0.338717892,West,CA
3704,1,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
3705,0,White,0.5,40-49,HS,0.416892959,Northeast,RI
3706,1,White,-0.5,50-59,Some college,0.35348721299999997,Northeast,MA
3707,0,White,-0.5,50-59,HS,0.518900234,West,AZ
3708,1,White,0.5,60-69,Post-grad,0.338717892,West,CA
3709,0,Other,-0.5,18-29,Some college,0.5266117260000001,South,GA
3710,0,Other,0.5,50-59,Some college,0.473166666,West,CO
3711,0,Other,0.5,18-29,HS,0.338717892,West,CA
3712,1,White,-0.5,18-29,Some college,0.501176682,North Central,MI
3713,0,White,0.5,60-69,HS,0.382275815,Northeast,NY
3714,0,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
3715,1,Black,-0.5,18-29,HS,0.574602564,South,SC
3716,0,White,-0.5,30-39,4-Year College,0.471736237,South,VA
3717,1,White,-0.5,30-39,Some college,0.5037553579999999,Northeast,PA
3718,1,White,0.5,50-59,Some college,0.41213068799999997,West,WA
3719,1,White,0.5,70+,HS,0.338717892,West,CA
3720,0,White,-0.5,60-69,Post-grad,0.428584525,Northeast,CT
3721,0,Hispanic,0.5,40-49,Some college,0.338717892,West,CA
3722,0,White,-0.5,50-59,HS,0.338717892,West,CA
3723,0,Black,0.5,18-29,HS,0.6017167720000001,South,LA
3724,1,White,-0.5,18-29,HS,0.693047372,South,OK
3725,1,White,0.5,50-59,4-Year College,0.382275815,Northeast,NY
3726,0,White,-0.5,70+,HS,0.506188355,South,FL
3727,0,White,-0.5,60-69,HS,0.721610523,South,WV
3728,1,White,0.5,40-49,HS,0.382275815,Northeast,NY
3729,0,Black,-0.5,50-59,HS,0.471736237,South,VA
3730,0,Black,-0.5,18-29,Post-grad,0.518900234,West,AZ
3731,1,White,0.5,30-39,HS,0.643741436,South,AL
3732,1,Black,-0.5,70+,Some college,0.42715809899999996,Northeast,NJ
3733,1,White,-0.5,60-69,HS,0.542676846,North Central,OH
3734,0,White,0.5,18-29,4-Year College,0.338717892,West,CA
3735,1,White,0.5,40-49,Post-grad,0.547132256,South,TX
3736,0,White,-0.5,18-29,HS,0.338717892,West,CA
3737,1,White,0.5,50-59,Some college,0.409799486,North Central,IL
3738,0,Black,-0.5,60-69,Some college,0.506188355,South,FL
3739,0,White,0.5,70+,4-Year College,0.440013786,South,DE
3740,0,White,-0.5,40-49,Some college,0.338717892,West,CA
3741,1,White,-0.5,18-29,HS,0.382275815,Northeast,NY
3742,0,White,0.5,60-69,4-Year College,0.501176682,North Central,MI
3743,1,White,-0.5,50-59,HS,0.473166666,West,CO
3744,1,Hispanic,0.5,40-49,4-Year College,0.382275815,Northeast,NY
3745,1,White,-0.5,60-69,Some college,0.65670629,South,KY
3746,1,Other,-0.5,18-29,HS,0.693047372,South,OK
3747,0,Other,-0.5,50-59,Some college,0.542676846,North Central,OH
3748,0,Black,0.5,30-39,4-Year College,0.501176682,North Central,MI
3749,0,White,-0.5,70+,HS,0.409799486,North Central,IL
3750,1,White,0.5,40-49,Some college,0.519037458,South,NC
3751,1,Other,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
3752,1,Black,-0.5,40-49,4-Year College,0.547132256,South,TX
3753,0,Black,0.5,30-39,4-Year College,0.601173095,North Central,IN
3754,0,Hispanic,-0.5,40-49,HS,0.338717892,West,CA
3755,1,White,0.5,50-59,4-Year College,0.542676846,North Central,OH
3756,1,Black,-0.5,30-39,Some college,0.542676846,North Central,OH
3757,1,Other,-0.5,18-29,Some college,0.693047372,South,OK
3758,0,White,0.5,30-39,Post-grad,0.498029716,Northeast,NH
3759,1,White,0.5,70+,Some college,0.42715809899999996,Northeast,NJ
3760,0,Other,0.5,30-39,Post-grad,0.643741436,South,AL
3761,0,Other,-0.5,40-49,Some college,0.338717892,West,CA
3762,0,White,0.5,30-39,4-Year College,0.506188355,South,FL
3763,0,Other,-0.5,40-49,Post-grad,0.501176682,North Central,MI
3764,0,White,0.5,30-39,Some college,0.41213068799999997,West,WA
3765,0,White,0.5,40-49,HS,0.491681431,North Central,MN
3766,1,Other,0.5,30-39,HS,0.382275815,Northeast,NY
3767,0,Black,-0.5,30-39,4-Year College,0.498029716,Northeast,NH
3768,0,White,0.5,50-59,Some college,0.382275815,Northeast,NY
3769,1,White,-0.5,18-29,HS,0.547132256,South,TX
3770,1,White,0.5,70+,4-Year College,0.41213068799999997,West,WA
3771,1,White,0.5,30-39,4-Year College,0.6111147029999999,North Central,KS
3772,0,White,0.5,60-69,Some college,0.59818561,North Central,MO
3773,0,White,-0.5,70+,HS,0.506188355,South,FL
3774,1,Black,0.5,30-39,No HS,0.65670629,South,KY
3775,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
3776,0,Other,-0.5,60-69,HS,0.693047372,South,OK
3777,0,Other,-0.5,30-39,Some college,0.519037458,South,NC
3778,0,White,0.5,70+,Post-grad,0.721610523,South,WV
3779,1,Black,0.5,18-29,Some college,0.698092429,North Central,ND
3780,0,White,-0.5,40-49,HS,0.550635478,North Central,IA
3781,0,White,0.5,70+,Some college,0.41213068799999997,West,WA
3782,1,White,-0.5,50-59,Some college,0.601173095,North Central,IN
3783,0,White,-0.5,60-69,Some college,0.338717892,West,CA
3784,0,White,0.5,30-39,HS,0.382275815,Northeast,NY
3785,0,Black,-0.5,30-39,4-Year College,0.5266117260000001,South,GA
3786,1,White,-0.5,18-29,HS,0.6111147029999999,North Central,KS
3787,0,White,-0.5,30-39,Post-grad,0.491681431,North Central,MN
3788,1,Other,-0.5,70+,HS,0.484032089,Northeast,ME
3789,0,White,-0.5,70+,HS,0.338717892,West,CA
3790,1,White,0.5,18-29,HS,0.63624343,South,TN
3791,1,White,-0.5,70+,4-Year College,0.547132256,South,TX
3792,0,White,-0.5,18-29,Some college,0.471736237,South,VA
3793,0,White,0.5,18-29,Post-grad,0.6111147029999999,North Central,KS
3794,1,White,0.5,70+,4-Year College,0.611096643,West,MT
3795,0,White,-0.5,18-29,Some college,0.65670629,South,KY
3796,0,White,0.5,60-69,Some college,0.542676846,North Central,OH
3797,0,White,-0.5,40-49,Some college,0.438441611,West,OR
3798,1,White,-0.5,50-59,Post-grad,0.63624343,South,TN
3799,0,White,-0.5,40-49,Some college,0.506188355,South,FL
3800,0,White,-0.5,70+,HS,0.42715809899999996,Northeast,NJ
3801,0,White,0.5,60-69,Some college,0.547132256,South,TX
3802,0,White,0.5,18-29,HS,0.338717892,West,CA
3803,1,White,0.5,30-39,4-Year College,0.519037458,South,NC
3804,1,White,0.5,70+,Post-grad,0.5037553579999999,Northeast,PA
3805,1,White,0.5,30-39,HS,0.382275815,Northeast,NY
3806,0,White,-0.5,30-39,Post-grad,0.547132256,South,TX
3807,0,White,-0.5,70+,HS,0.382275815,Northeast,NY
3808,0,White,-0.5,30-39,Post-grad,0.518900234,West,AZ
3809,0,Black,-0.5,30-39,Some college,0.338717892,West,CA
3810,0,White,0.5,30-39,Some college,0.471736237,South,VA
3811,1,White,-0.5,30-39,HS,0.693047372,South,OK
3812,0,Black,0.5,60-69,Some college,0.547132256,South,TX
3813,1,White,0.5,40-49,HS,0.59818561,North Central,MO
3814,1,White,0.5,50-59,Post-grad,0.519037458,South,NC
3815,0,White,-0.5,70+,Some college,0.338717892,West,CA
3816,0,White,0.5,30-39,4-Year College,0.382275815,Northeast,NY
3817,0,White,-0.5,18-29,Some college,0.6428513770000001,South,AR
3818,0,Hispanic,-0.5,18-29,No HS,0.63624343,South,TN
3819,0,White,-0.5,60-69,HS,0.409799486,North Central,IL
3820,0,Other,-0.5,50-59,Some college,0.453492051,West,NM
3821,1,White,0.5,70+,Some college,0.59818561,North Central,MO
3822,0,White,-0.5,40-49,HS,0.59818561,North Central,MO
3823,0,White,0.5,70+,4-Year College,0.471736237,South,VA
3824,1,White,0.5,40-49,HS,0.5037553579999999,Northeast,PA
3825,0,White,-0.5,18-29,4-Year College,0.63624343,South,TN
3826,1,White,-0.5,50-59,Some college,0.6111147029999999,North Central,KS
3827,0,White,0.5,40-49,Post-grad,0.547132256,South,TX
3828,1,White,0.5,18-29,Some college,0.338717892,West,CA
3829,0,White,-0.5,40-49,HS,0.542676846,North Central,OH
3830,1,Hispanic,-0.5,18-29,HS,0.338717892,West,CA
3831,1,White,-0.5,60-69,Some college,0.501176682,North Central,MI
3832,0,White,-0.5,40-49,HS,0.506188355,South,FL
3833,0,Other,-0.5,18-29,4-Year College,0.409799486,North Central,IL
3834,1,White,0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
3835,0,White,-0.5,40-49,Some college,0.65670629,South,KY
3836,0,Black,0.5,18-29,HS,0.487062906,West,NV
3837,1,Black,-0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
3838,0,White,0.5,60-69,4-Year College,0.5266117260000001,South,GA
3839,0,Hispanic,-0.5,40-49,Some college,0.338717892,West,CA
3840,0,White,-0.5,70+,4-Year College,0.698092429,North Central,ND
3841,1,Other,-0.5,18-29,No HS,0.5266117260000001,South,GA
3842,0,White,0.5,40-49,Post-grad,0.382275815,Northeast,NY
3843,1,White,0.5,30-39,4-Year College,0.409799486,North Central,IL
3844,1,Other,-0.5,50-59,HS,0.6017167720000001,South,LA
3845,0,White,-0.5,60-69,HS,0.338717892,West,CA
3846,1,Black,0.5,30-39,4-Year College,0.487062906,West,NV
3847,0,White,0.5,40-49,Post-grad,0.473166666,West,CO
3848,0,White,-0.5,50-59,Post-grad,0.506188355,South,FL
3849,1,White,-0.5,50-59,Some college,0.338717892,West,CA
3850,0,White,0.5,18-29,4-Year College,0.63624343,South,TN
3851,0,White,0.5,50-59,Some college,0.542676846,North Central,OH
3852,0,White,0.5,30-39,HS,0.65670629,South,KY
3853,0,White,0.5,50-59,4-Year College,0.601173095,North Central,IN
3854,0,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
3855,1,White,0.5,40-49,No HS,0.471736237,South,VA
3856,1,White,0.5,50-59,4-Year College,0.506188355,South,FL
3857,1,Black,0.5,70+,HS,0.6354767410000001,North Central,NE
3858,1,White,0.5,70+,Post-grad,0.471736237,South,VA
3859,0,Other,-0.5,18-29,Some college,0.693047372,South,OK
3860,0,White,0.5,50-59,4-Year College,0.63624343,South,TN
3861,0,White,0.5,40-49,4-Year College,0.471736237,South,VA
3862,1,Other,-0.5,60-69,HS,0.50407989,North Central,WI
3863,1,White,-0.5,70+,HS,0.59818561,North Central,MO
3864,0,White,-0.5,18-29,4-Year College,0.338717892,West,CA
3865,1,White,-0.5,50-59,HS,0.409799486,North Central,IL
3866,0,White,-0.5,70+,Some college,0.382275815,Northeast,NY
3867,1,White,0.5,18-29,Post-grad,0.518900234,West,AZ
3868,1,Hispanic,0.5,30-39,Some college,0.506188355,South,FL
3869,0,Black,-0.5,50-59,HS,0.382275815,Northeast,NY
3870,1,White,-0.5,70+,HS,0.491681431,North Central,MN
3871,0,White,0.5,50-59,4-Year College,0.382275815,Northeast,NY
3872,0,Black,0.5,40-49,HS,0.542676846,North Central,OH
3873,0,White,-0.5,18-29,HS,0.471736237,South,VA
3874,0,Other,-0.5,50-59,HS,0.693047372,South,OK
3875,0,Black,-0.5,40-49,Post-grad,0.473166666,West,CO
3876,0,White,-0.5,30-39,4-Year College,0.409799486,North Central,IL
3877,0,White,-0.5,60-69,HS,0.611096643,West,MT
3878,0,Hispanic,0.5,50-59,Some college,0.41213068799999997,West,WA
3879,0,White,0.5,30-39,HS,0.491681431,North Central,MN
3880,1,White,-0.5,30-39,Some college,0.338717892,West,CA
3881,0,White,0.5,18-29,Some college,0.518900234,West,AZ
3882,0,White,0.5,30-39,4-Year College,0.338717892,West,CA
3883,0,Black,-0.5,60-69,Post-grad,0.338717892,West,CA
3884,1,Black,-0.5,30-39,4-Year College,0.338717892,West,CA
3885,0,White,-0.5,30-39,4-Year College,0.506188355,South,FL
3886,1,White,0.5,18-29,Some college,0.501176682,North Central,MI
3887,0,White,0.5,50-59,Some college,0.506188355,South,FL
3888,1,White,-0.5,30-39,Some college,0.473166666,West,CO
3889,1,Black,0.5,60-69,HS,0.5266117260000001,South,GA
3890,0,Black,0.5,50-59,Some college,0.542676846,North Central,OH
3891,0,White,-0.5,60-69,Some college,0.547132256,South,TX
3892,0,White,-0.5,70+,Some college,0.325586625,West,HI
3893,0,White,0.5,18-29,HS,0.5037553579999999,Northeast,PA
3894,1,White,0.5,40-49,Some college,0.382275815,Northeast,NY
3895,0,Hispanic,-0.5,40-49,Some college,0.683101767,West,ID
3896,0,White,0.5,70+,Post-grad,0.409799486,North Central,IL
3897,1,White,-0.5,60-69,HS,0.6428513770000001,South,AR
3898,1,Black,0.5,30-39,Some college,0.501176682,North Central,MI
3899,1,White,0.5,50-59,Some college,0.63624343,South,TN
3900,1,White,-0.5,60-69,HS,0.501176682,North Central,MI
3901,0,White,-0.5,40-49,Post-grad,0.6111147029999999,North Central,KS
3902,0,White,-0.5,18-29,Some college,0.693047372,South,OK
3903,1,Hispanic,0.5,18-29,Some college,0.6428513770000001,South,AR
3904,0,White,-0.5,18-29,Some college,0.6017167720000001,South,LA
3905,1,White,0.5,70+,Post-grad,0.338717892,West,CA
3906,0,White,-0.5,18-29,Some college,0.643741436,South,AL
3907,0,Black,-0.5,40-49,HS,0.547132256,South,TX
3908,1,Other,0.5,30-39,Some college,0.5037553579999999,Northeast,PA
3909,0,White,0.5,50-59,Post-grad,0.550635478,North Central,IA
3910,0,Hispanic,-0.5,30-39,4-Year College,0.338717892,West,CA
3911,1,White,-0.5,50-59,4-Year College,0.547132256,South,TX
3912,1,White,0.5,40-49,Some college,0.693047372,South,OK
3913,0,White,-0.5,50-59,Post-grad,0.35348721299999997,Northeast,MA
3914,1,White,0.5,60-69,HS,0.50407989,North Central,WI
3915,0,White,-0.5,60-69,Some college,0.59818561,North Central,MO
3916,0,White,-0.5,60-69,Some college,0.325586625,West,HI
3917,0,White,-0.5,18-29,Some college,0.428584525,Northeast,CT
3918,0,White,0.5,60-69,4-Year College,0.5037553579999999,Northeast,PA
3919,1,White,-0.5,70+,4-Year College,0.683101767,West,ID
3920,0,White,0.5,70+,4-Year College,0.506188355,South,FL
3921,0,Other,0.5,30-39,Some college,0.325586625,West,HI
3922,1,White,-0.5,50-59,HS,0.547132256,South,TX
3923,0,White,0.5,40-49,Some college,0.542676846,North Central,OH
3924,1,Hispanic,0.5,50-59,4-Year College,0.547132256,South,TX
3925,1,Hispanic,0.5,18-29,Some college,0.5037553579999999,Northeast,PA
3926,0,White,0.5,18-29,4-Year College,0.643741436,South,AL
3927,1,White,-0.5,60-69,HS,0.471736237,South,VA
3928,0,White,0.5,50-59,HS,0.59818561,North Central,MO
3929,1,White,0.5,40-49,Some college,0.506188355,South,FL
3930,1,White,-0.5,18-29,Some college,0.698092429,North Central,ND
3931,1,White,-0.5,60-69,Some college,0.453492051,West,NM
3932,0,White,0.5,60-69,Post-grad,0.583856547,West,AK
3933,1,Other,-0.5,40-49,HS,0.338717892,West,CA
3934,1,White,0.5,60-69,Post-grad,0.693047372,South,OK
3935,0,White,0.5,40-49,4-Year College,0.50407989,North Central,WI
3936,0,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
3937,1,White,-0.5,70+,HS,0.5266117260000001,South,GA
3938,1,White,0.5,60-69,HS,0.34813573700000006,Northeast,VT
3939,1,Hispanic,-0.5,30-39,HS,0.5266117260000001,South,GA
3940,1,White,0.5,70+,Some college,0.41213068799999997,West,WA
3941,0,Hispanic,-0.5,40-49,Some college,0.338717892,West,CA
3942,0,White,0.5,18-29,HS,0.547132256,South,TX
3943,1,White,-0.5,18-29,4-Year College,0.338717892,West,CA
3944,0,White,0.5,40-49,4-Year College,0.583856547,West,AK
3945,0,Hispanic,-0.5,18-29,4-Year College,0.409799486,North Central,IL
3946,0,White,-0.5,50-59,4-Year College,0.409799486,North Central,IL
3947,0,Black,0.5,40-49,Some college,0.59818561,North Central,MO
3948,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
3949,0,White,0.5,50-59,Post-grad,0.382275815,Northeast,NY
3950,0,White,-0.5,30-39,Some college,0.683101767,West,ID
3951,0,White,-0.5,30-39,Some college,0.5037553579999999,Northeast,PA
3952,1,White,0.5,60-69,4-Year College,0.547132256,South,TX
3953,0,White,0.5,30-39,HS,0.41213068799999997,West,WA
3954,0,White,0.5,18-29,Some college,0.583856547,West,AK
3955,0,White,0.5,70+,Post-grad,0.428584525,Northeast,CT
3956,0,White,0.5,50-59,4-Year College,0.42715809899999996,Northeast,NJ
3957,1,White,0.5,70+,Post-grad,0.440013786,South,DE
3958,1,White,-0.5,70+,HS,0.382275815,Northeast,NY
3959,0,White,0.5,30-39,Some college,0.519037458,South,NC
3960,0,Other,0.5,50-59,HS,0.506188355,South,FL
3961,0,White,0.5,50-59,4-Year College,0.6428513770000001,South,AR
3962,0,Other,-0.5,40-49,HS,0.63624343,South,TN
3963,0,White,-0.5,60-69,4-Year College,0.519037458,South,NC
3964,0,Hispanic,-0.5,30-39,Post-grad,0.338717892,West,CA
3965,1,White,-0.5,70+,HS,0.41213068799999997,West,WA
3966,0,Other,0.5,40-49,4-Year College,0.338717892,West,CA
3967,1,Hispanic,-0.5,30-39,Some college,0.547132256,South,TX
3968,1,White,-0.5,70+,HS,0.547132256,South,TX
3969,0,White,-0.5,30-39,4-Year College,0.471736237,South,VA
3970,0,Hispanic,-0.5,30-39,Some college,0.338717892,West,CA
3971,0,White,-0.5,70+,4-Year College,0.338717892,West,CA
3972,1,White,-0.5,40-49,Some college,0.542676846,North Central,OH
3973,0,White,-0.5,40-49,Post-grad,0.338717892,West,CA
3974,0,White,-0.5,50-59,HS,0.721610523,South,WV
3975,0,White,-0.5,40-49,Some college,0.542676846,North Central,OH
3976,0,White,-0.5,70+,Some college,0.50407989,North Central,WI
3977,1,White,-0.5,60-69,Some college,0.6428513770000001,South,AR
3978,1,Other,-0.5,30-39,HS,0.41213068799999997,West,WA
3979,0,Black,-0.5,40-49,HS,0.382275815,Northeast,NY
3980,0,White,0.5,18-29,HS,0.409799486,North Central,IL
3981,0,White,-0.5,50-59,HS,0.59818561,North Central,MO
3982,0,White,0.5,30-39,Some college,0.550635478,North Central,IA
3983,0,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
3984,0,White,0.5,70+,Post-grad,0.338717892,West,CA
3985,1,Other,0.5,70+,Some college,0.518900234,West,AZ
3986,0,White,0.5,40-49,4-Year College,0.382275815,Northeast,NY
3987,0,White,-0.5,40-49,Post-grad,0.574602564,South,SC
3988,1,Hispanic,0.5,18-29,Some college,0.409799486,North Central,IL
3989,0,Other,0.5,40-49,Some college,0.506188355,South,FL
3990,1,White,0.5,30-39,HS,0.5037553579999999,Northeast,PA
3991,1,Black,-0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
3992,0,White,0.5,50-59,Post-grad,0.498029716,Northeast,NH
3993,1,White,-0.5,40-49,Some college,0.550635478,North Central,IA
3994,1,White,0.5,70+,HS,0.519037458,South,NC
3995,0,White,-0.5,70+,Some college,0.550635478,North Central,IA
3996,1,White,-0.5,60-69,4-Year College,0.518900234,West,AZ
3997,0,White,0.5,50-59,No HS,0.338717892,West,CA
3998,0,White,-0.5,30-39,Post-grad,0.5037553579999999,Northeast,PA
3999,0,Black,-0.5,18-29,Some college,0.5266117260000001,South,GA
4000,0,White,-0.5,18-29,Some college,0.50407989,North Central,WI
4001,1,White,-0.5,70+,HS,0.382275815,Northeast,NY
4002,1,White,0.5,70+,Some college,0.518900234,West,AZ
4003,0,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
4004,0,White,0.5,70+,HS,0.6111147029999999,North Central,KS
4005,0,White,0.5,50-59,4-Year College,0.519037458,South,NC
4006,0,White,-0.5,18-29,Some college,0.601173095,North Central,IN
4007,0,Other,0.5,50-59,Post-grad,0.41213068799999997,West,WA
4008,0,White,-0.5,60-69,4-Year College,0.438441611,West,OR
4009,1,White,-0.5,40-49,HS,0.63624343,South,TN
4010,0,White,-0.5,30-39,Post-grad,0.5266117260000001,South,GA
4011,0,White,-0.5,60-69,HS,0.382275815,Northeast,NY
4012,0,Other,0.5,60-69,Post-grad,0.623836582,West,UT
4013,0,White,-0.5,70+,Post-grad,0.338717892,West,CA
4014,0,White,-0.5,50-59,Some college,0.5037553579999999,Northeast,PA
4015,0,White,-0.5,70+,HS,0.506188355,South,FL
4016,0,Hispanic,-0.5,18-29,Some college,0.471736237,South,VA
4017,1,White,0.5,70+,HS,0.506188355,South,FL
4018,0,Black,0.5,50-59,Some college,0.409799486,North Central,IL
4019,1,White,0.5,70+,HS,0.471736237,South,VA
4020,0,Black,0.5,40-49,Post-grad,0.35983750299999995,South,MD
4021,1,Other,-0.5,60-69,Some college,0.547132256,South,TX
4022,1,Black,-0.5,18-29,4-Year College,0.59818561,North Central,MO
4023,1,Other,0.5,18-29,4-Year College,0.623836582,West,UT
4024,0,Black,-0.5,60-69,Some college,0.574602564,South,SC
4025,1,White,0.5,50-59,Some college,0.487062906,West,NV
4026,1,White,0.5,60-69,4-Year College,0.473166666,West,CO
4027,0,White,0.5,18-29,4-Year College,0.438441611,West,OR
4028,0,White,-0.5,30-39,HS,0.501176682,North Central,MI
4029,0,Black,-0.5,40-49,4-Year College,0.338717892,West,CA
4030,0,White,0.5,40-49,Post-grad,0.59818561,North Central,MO
4031,0,White,0.5,40-49,Some college,0.5266117260000001,South,GA
4032,1,White,0.5,18-29,Post-grad,0.471736237,South,VA
4033,1,White,0.5,70+,4-Year College,0.338717892,West,CA
4034,1,White,0.5,50-59,Some college,0.382275815,Northeast,NY
4035,0,Hispanic,0.5,18-29,Some college,0.487062906,West,NV
4036,1,White,0.5,18-29,HS,0.601173095,North Central,IN
4037,1,White,-0.5,18-29,HS,0.506188355,South,FL
4038,1,White,0.5,30-39,HS,0.50407989,North Central,WI
4039,1,White,-0.5,40-49,Some college,0.50407989,North Central,WI
4040,0,White,-0.5,70+,4-Year College,0.506188355,South,FL
4041,0,White,-0.5,30-39,Post-grad,0.506188355,South,FL
4042,0,White,-0.5,60-69,4-Year College,0.547132256,South,TX
4043,1,White,-0.5,50-59,Some college,0.574602564,South,SC
4044,0,White,-0.5,70+,Some college,0.440013786,South,DE
4045,0,White,-0.5,40-49,HS,0.506188355,South,FL
4046,1,White,0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
4047,1,Hispanic,0.5,18-29,Some college,0.338717892,West,CA
4048,0,White,0.5,50-59,Post-grad,0.338717892,West,CA
4049,0,White,-0.5,60-69,Some college,0.35983750299999995,South,MD
4050,0,White,-0.5,50-59,Post-grad,0.6111147029999999,North Central,KS
4051,1,White,0.5,30-39,HS,0.547132256,South,TX
4052,0,White,0.5,30-39,4-Year College,0.547132256,South,TX
4053,1,White,-0.5,40-49,Post-grad,0.5266117260000001,South,GA
4054,1,White,-0.5,70+,4-Year College,0.338717892,West,CA
4055,0,White,0.5,50-59,Some college,0.438441611,West,OR
4056,1,White,-0.5,70+,Some college,0.6428513770000001,South,AR
4057,0,Hispanic,-0.5,30-39,Some college,0.338717892,West,CA
4058,0,White,-0.5,70+,No HS,0.519037458,South,NC
4059,0,White,-0.5,30-39,Some college,0.41213068799999997,West,WA
4060,0,White,0.5,70+,Some college,0.518900234,West,AZ
4061,1,White,0.5,40-49,Some college,0.506188355,South,FL
4062,1,White,0.5,70+,4-Year College,0.518900234,West,AZ
4063,0,Black,0.5,40-49,HS,0.506188355,South,FL
4064,0,Other,-0.5,18-29,HS,0.6111147029999999,North Central,KS
4065,1,White,0.5,50-59,4-Year College,0.5037553579999999,Northeast,PA
4066,1,Black,-0.5,30-39,Some college,0.338717892,West,CA
4067,0,Hispanic,-0.5,18-29,4-Year College,0.338717892,West,CA
4068,0,White,-0.5,70+,HS,0.501176682,North Central,MI
4069,1,White,-0.5,40-49,Some college,0.542676846,North Central,OH
4070,0,Hispanic,-0.5,30-39,4-Year College,0.506188355,South,FL
4071,0,White,0.5,70+,HS,0.601173095,North Central,IN
4072,0,White,0.5,60-69,Some college,0.409799486,North Central,IL
4073,0,White,-0.5,70+,Some college,0.542676846,North Central,OH
4074,1,White,0.5,70+,HS,0.409799486,North Central,IL
4075,0,White,-0.5,70+,4-Year College,0.643741436,South,AL
4076,1,White,0.5,40-49,HS,0.382275815,Northeast,NY
4077,1,Other,-0.5,50-59,Some college,0.63624343,South,TN
4078,1,White,-0.5,30-39,Some college,0.491681431,North Central,MN
4079,1,White,0.5,50-59,4-Year College,0.590898473,South,MS
4080,0,White,-0.5,70+,Some college,0.506188355,South,FL
4081,0,White,0.5,60-69,4-Year College,0.41213068799999997,West,WA
4082,1,Other,-0.5,30-39,4-Year College,0.65670629,South,KY
4083,1,White,0.5,40-49,Post-grad,0.338717892,West,CA
4084,0,Other,0.5,50-59,HS,0.338717892,West,CA
4085,1,White,-0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
4086,0,White,0.5,70+,HS,0.547132256,South,TX
4087,0,Black,0.5,18-29,Post-grad,0.428584525,Northeast,CT
4088,1,White,0.5,60-69,Some college,0.506188355,South,FL
4089,0,White,0.5,18-29,Some college,0.506188355,South,FL
4090,1,Hispanic,-0.5,60-69,Post-grad,0.6111147029999999,North Central,KS
4091,0,White,0.5,70+,HS,0.6017167720000001,South,LA
4092,0,White,0.5,18-29,Post-grad,0.471736237,South,VA
4093,0,White,-0.5,30-39,HS,0.542676846,North Central,OH
4094,1,White,-0.5,18-29,Some college,0.518900234,West,AZ
4095,0,Hispanic,-0.5,18-29,HS,0.382275815,Northeast,NY
4096,0,Black,0.5,60-69,Some college,0.501176682,North Central,MI
4097,0,White,-0.5,60-69,Some college,0.409799486,North Central,IL
4098,1,White,-0.5,30-39,HS,0.583856547,West,AK
4099,1,White,0.5,60-69,4-Year College,0.5266117260000001,South,GA
4100,0,White,-0.5,30-39,4-Year College,0.6111147029999999,North Central,KS
4101,1,White,-0.5,18-29,Some college,0.542676846,North Central,OH
4102,0,White,-0.5,50-59,HS,0.42715809899999996,Northeast,NJ
4103,0,Other,-0.5,40-49,Post-grad,0.50407989,North Central,WI
4104,0,White,0.5,30-39,4-Year College,0.518900234,West,AZ
4105,1,White,-0.5,50-59,HS,0.487062906,West,NV
4106,0,White,0.5,40-49,4-Year College,0.41213068799999997,West,WA
4107,0,White,0.5,30-39,4-Year College,0.65670629,South,KY
4108,1,White,-0.5,50-59,HS,0.5266117260000001,South,GA
4109,0,White,0.5,30-39,HS,0.41213068799999997,West,WA
4110,0,White,-0.5,50-59,4-Year College,0.491681431,North Central,MN
4111,1,White,-0.5,60-69,Some college,0.506188355,South,FL
4112,0,Other,-0.5,30-39,HS,0.519037458,South,NC
4113,1,Other,-0.5,18-29,Some college,0.409799486,North Central,IL
4114,1,Hispanic,-0.5,30-39,4-Year College,0.547132256,South,TX
4115,0,White,0.5,50-59,HS,0.547132256,South,TX
4116,0,Other,-0.5,50-59,4-Year College,0.487062906,West,NV
4117,0,Hispanic,-0.5,18-29,HS,0.547132256,South,TX
4118,1,White,-0.5,30-39,HS,0.501176682,North Central,MI
4119,1,Black,0.5,40-49,Some college,0.506188355,South,FL
4120,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
4121,1,White,0.5,50-59,Post-grad,0.5037553579999999,Northeast,PA
4122,0,White,-0.5,30-39,HS,0.382275815,Northeast,NY
